DBN,School Name,Year,Total Enrollment,% Asian and Pacific Islander,% Black,% Hispanic,% Multi-Racial,% Native American,% White,% Missing Race/Ethnicity Data,Borough,kmeans_label,% Students with Disabilities,% English Language Learners,% Poverty,Economic Need Index
19K325,The Fresh Creek School,2024-25,199,0.0100502511486411,0.5829145908355713,0.3718592822551727,0.0201005022972822,0.0050251255743205,0.0100502511486411,0.0,K,3,0.23115578293800354,0.12060301750898361,Above 95%,Above 95%
19K328,P.S. 328 Phyllis Wheatley,2024-25,272,0.0073529412038624,0.4375,0.4963235259056091,0.0,0.0110294120386242,0.0477941185235977,0.0,K,1,0.14338235557079315,0.2647058963775635,Above 95%,Above 95%
19K345,P.S. 345 Patrolman Robert Bolden,2024-25,497,0.0985915511846542,0.3259557485580444,0.5191146731376648,0.0120724346488714,0.0281690135598182,0.0160965789109468,0.0,K,1,0.15090543031692505,0.2112676054239273,Above 95%,0.9306519031524658
19K346,P.S. 346 Abe Stark,2024-25,397,0.0100755663588643,0.6801007390022278,0.264483630657196,0.0151133500039577,0.0050377831794321,0.0251889172941446,0.0,K,3,0.3476070463657379,0.03778337687253952,0.8916876316070557,0.9018060564994812
19K404,Academy for Young Writers,2024-25,395,0.0278481021523475,0.6253164410591125,0.296202540397644,0.0025316455867141,0.0075949365273118,0.0202531646937131,0.0202531646937131,K,3,0.27848100662231445,0.03544303774833679,0.8759493827819824,0.8662025332450867
19K409,East New York Family Academy,2024-25,607,0.0181219112128019,0.6441515684127808,0.3080724775791168,0.0082372324541211,0.00329489284195,0.0148270176723599,0.00329489284195,K,3,0.22405271232128143,0.037891268730163574,0.906095564365387,0.8785989880561829
19K422,Spring Creek Community School,2024-25,352,0.0198863632977008,0.6732954382896423,0.2443181872367859,0.0142045458778738,0.0142045458778738,0.0170454550534486,0.0170454550534486,K,3,0.24715909361839294,0.03693181648850441,0.8806818127632141,0.8867414593696594
19K452,Frederick Douglass Academy VIII Middle School,2024-25,304,0.0164473690092563,0.6842105388641357,0.2368421107530594,0.0098684206604957,0.0296052638441324,0.0230263154953718,0.0,K,3,0.32236841320991516,0.01315789483487606,Above 95%,0.8766776323318481
19K502,FDNY - Captain Vernon A. Richard High School for F,2024-25,418,0.0239234454929828,0.5382775068283081,0.3660286962985992,0.0095693776383996,0.0071770334616303,0.0119617227464914,0.0430622026324272,K,3,0.2918660342693329,0.1866028755903244,0.8923444747924805,0.9184018969535828
19K507,Performing Arts and Technology High School,2024-25,411,0.0048661800101399,0.5498783588409424,0.3917275071144104,0.0,0.0048661800101399,0.0121654504910111,0.0364963486790657,K,3,0.2554744482040405,0.16058394312858582,0.9002432823181152,0.8846277594566345
19K510,World Academy for Total Community Health High Scho,2024-25,207,0.0144927538931369,0.4202898442745209,0.5169082283973694,0.0,0.0289855077862739,0.0193236712366342,0.0,K,1,0.24637681245803833,0.3913043439388275,0.9275362491607666,0.9254782795906067
19K557,Brooklyn Gardens Elementary School,2024-25,355,0.016901409253478,0.5549295544624329,0.3859154880046844,0.0140845067799091,0.0112676052376627,0.016901409253478,0.0,K,3,0.2281690090894699,0.11267605423927307,Above 95%,Above 95%
19K583,Multicultural High School,2024-25,282,0.0,0.0,0.9290780425071716,0.0,0.007092198356986,0.0,0.0638297870755195,K,2,0.039007093757390976,0.9007092118263245,Above 95%,Above 95%
19K615,Transit Tech Career and Technical Education High S,2024-25,787,0.1118170246481895,0.4764930009841919,0.2973316311836242,0.0101651838049292,0.0254129599779844,0.0165184251964092,0.0622617527842521,K,3,0.2833545207977295,0.09529860317707062,0.8132147192955017,0.8345293402671814
19K618,Academy of Innovative Technology,2024-25,390,0.0846153870224952,0.2846153974533081,0.5794872045516968,0.0051282052882015,0.0076923076994717,0.0384615398943424,0.0,K,1,0.22564102709293365,0.1230769231915474,0.800000011920929,0.8197223544120789
19K639,Brooklyn Lab School,2024-25,455,0.0901098921895027,0.2021978050470352,0.6703296899795532,0.0,0.0175824183970689,0.0153846153989434,0.0043956045992672,K,2,0.224175825715065,0.1318681389093399,0.8483516573905945,0.8929868340492249
19K654,Van Siclen Community Middle School,2024-25,167,0.0179640725255012,0.6706587076187134,0.2634730637073517,0.005988024175167,0.0299401190131902,0.0119760483503341,0.0,K,3,0.28742516040802,0.13772454857826233,Above 95%,Above 95%
19K659,Cypress Hills Collegiate Preparatory School,2024-25,410,0.0536585375666618,0.1170731708407402,0.800000011920929,0.0024390243925154,0.0097560975700616,0.0121951214969158,0.0048780487850308,K,2,0.15609756112098694,0.2487804889678955,0.8975609540939331,0.8770537972450256
19K660,W. H. Maxwell Career and Technical Education High,2024-25,555,0.0162162166088819,0.5495495200157166,0.3567567467689514,0.0036036036908626,0.0090090092271566,0.0288288295269012,0.0360360369086265,K,3,0.2864864766597748,0.12432432174682617,0.9153153300285339,0.9363718628883362
19K661,Vista Academy,2024-25,436,0.0458715595304966,0.2087156027555465,0.6834862232208252,0.006880734115839,0.0389908254146575,0.0160550456494092,0.0,K,2,0.2545871436595917,0.2110091745853424,Above 95%,0.9074403643608093
19K662,Liberty Avenue Middle School,2024-25,456,0.054824560880661,0.2412280738353729,0.6578947305679321,0.013157894834876,0.0153508773073554,0.0175438597798347,0.0,K,1,0.22368420660495758,0.23245614767074585,Above 95%,0.8978903293609619
19K663,School of the Future Brooklyn,2024-25,116,0.0086206896230578,0.5603448152542114,0.3879310488700866,0.0,0.0086206896230578,0.0344827584922313,0.0,K,3,0.3017241358757019,0.11206896603107452,0.9396551847457886,Above 95%
19K677,East New York Elementary School of Excellence,2024-25,351,0.082621082663536,0.3589743673801422,0.5128205418586731,0.0227920226752758,0.0170940179377794,0.0056980056688189,0.0,K,1,0.20512820780277252,0.20797720551490784,0.9373219609260559,0.9187085628509521
19K678,East New York Middle School of Excellence,2024-25,236,0.0466101691126823,0.4364406764507293,0.4788135588169098,0.0,0.0254237279295921,0.012711863964796,0.0,K,1,0.2330508530139923,0.18220339715480804,Above 95%,0.9359279870986938
19K683,School for Classics High School,2024-25,356,0.1544943749904632,0.3567415773868561,0.3567415773868561,0.011235955171287,0.0224719103425741,0.047752808779478,0.0505617968738079,K,1,0.2808988690376282,0.3398876488208771,0.915730357170105,Above 95%
19K760,Highland Park Community School,2024-25,219,0.036529678851366,0.073059357702732,0.8401826620101929,0.0045662098564207,0.0273972600698471,0.018264839425683,0.0,K,2,0.17351597547531128,0.155251145362854,0.931506872177124,0.8989220261573792
19K764,The Urban Assembly School for Collaborative Health,2024-25,375,0.0773333311080932,0.2319999933242797,0.6159999966621399,0.0053333332762122,0.0240000002086162,0.0240000002086162,0.0213333331048488,K,1,0.14133332669734955,0.21066667139530182,0.8106666803359985,0.8553226590156555
19K907,Legacy School of the Arts,2024-25,163,0.0429447852075099,0.6564416885375977,0.2515337467193603,0.0061349691823124,0.0122699383646249,0.030674846842885,0.0,K,3,0.3190183937549591,0.06748466193675995,Above 95%,0.9451472163200378
19K935,M.S. 935,2024-25,305,0.0524590164422988,0.1442622989416122,0.7868852615356445,0.0032786885276436,0.009836065582931,0.0032786885276436,0.0,K,2,0.2295081913471222,0.13114753365516663,0.8754098415374756,0.8825379610061646
19K938,P.S. 938,2024-25,243,0.0576131679117679,0.1481481492519378,0.7613168954849243,0.0,0.0164609048515558,0.0164609048515558,0.0,K,2,0.22633744776248932,0.16872428357601166,0.9135802388191223,0.862366259098053
19K953,The East New York Arts and Civics High School,2024-25,136,0.0294117648154497,0.5367646813392639,0.3382352888584137,0.0073529412038624,0.0220588240772485,0.0441176481544971,0.0220588240772485,K,3,0.36764705181121826,0.14705882966518402,0.9191176295280457,0.9354117512702942
19K965,Bard High School Early College Brooklyn,2024-25,146,0.1232876703143119,0.4726027250289917,0.2123287618160247,0.0410958901047706,0.0342465750873088,0.0890410989522934,0.0273972600698471,K,3,0.09589041024446487,0.013698630034923553,0.5547945499420166,0.5740000009536743
20K030,P.S./I.S. 30 Mary White Ovington,2024-25,849,0.1554770320653915,0.0164899881929159,0.356890469789505,0.0106007065623998,0.0035335689317435,0.4570082426071167,0.0,K,4,0.2214369773864746,0.24970553815364838,0.8209658265113831,0.8289881944656372
20K048,P.S. 048 Mapleton,2024-25,488,0.3299180269241333,0.0061475411057472,0.4323770403861999,0.0122950822114944,0.0081967208534479,0.2110655754804611,0.0,K,0,0.23770491778850555,0.25,0.8729507923126221,0.8628996014595032
20K062,J.H.S. 062 Ditmas,2024-25,872,0.4162844121456146,0.1284403651952743,0.2878440320491791,0.0103211011737585,0.006880734115839,0.1502293646335601,0.0,K,0,0.14220184087753296,0.2557339370250702,0.9151375889778137,0.8700172305107117
20K069,P.S. 69 Vincent D. Grippo School,2024-25,559,0.8694096803665161,0.0035778174642473,0.0769230797886848,0.0089445440098643,0.0017889087321236,0.039355993270874,0.0,K,0,0.19677996635437012,0.5563506484031677,Above 95%,0.9140071272850037
20K102,P.S. 102 The Bayview,2024-25,1076,0.1747211962938308,0.0176579933613538,0.2750929296016693,0.0455390326678752,0.0027881041169166,0.482342004776001,0.0018587360391393,K,4,0.23513011634349823,0.14591078460216522,0.6310408711433411,0.6232797503471375
20K104,P.S./I.S. 104 The Fort Hamilton School,2024-25,1023,0.2218963801860809,0.0332355834543705,0.2854349911212921,0.0381231680512428,0.0048875855281949,0.4164222776889801,0.0,K,4,0.1652003973722458,0.1671554297208786,0.6783968806266785,0.6297380328178406
20K105,P.S. 105 The Blythebourne,2024-25,1118,0.9194990992546082,0.0008944543660618,0.0465116277337074,0.0,0.0008944543660618,0.0322003588080406,0.0,K,0,0.12075134366750717,0.3524150252342224,0.9427549242973328,0.9034901857376099
20K112,P.S. 112 Lefferts Park,2024-25,746,0.3203753232955932,0.0093833776190876,0.399463802576065,0.0093833776190876,0.0040214476175606,0.25737264752388,0.0,K,4,0.17426273226737976,0.27613940834999084,0.7439678311347961,0.7521367073059082
20K127,P.S. 127 McKinley Park,2024-25,660,0.4136363565921783,0.0060606058686971,0.2515151500701904,0.019696969538927,0.0060606058686971,0.3030303120613098,0.0,K,0,0.21666666865348816,0.24090908467769623,0.7424242496490479,0.6540515422821045
20K160,P.S. 160 William T. Sampson,2024-25,973,0.8591983318328857,0.013360739685595,0.087358683347702,0.005138745997101,0.0010277492692694,0.0339157246053218,0.0,K,0,0.14491264522075653,0.5467625856399536,Above 95%,0.9145991802215576
20K163,P.S. 163 Bath Beach,2024-25,631,0.3454833626747131,0.0206022188067436,0.3851030170917511,0.0031695722136646,0.0,0.2456418424844741,0.0,K,0,0.21077655255794525,0.294770210981369,0.8462757468223572,0.7847892045974731
20K164,P.S. 164 Caesar Rodney,2024-25,497,0.4366197288036346,0.0382293760776519,0.3742454648017883,0.0080482894554734,0.0040241447277367,0.138833001255989,0.0,K,0,0.2957746386528015,0.1750503033399582,0.8933601379394531,0.8636921644210815
20K170,Ralph A. Fabrizio School,2024-25,830,0.5819277167320251,0.006024096161127,0.1746987998485565,0.0204819273203611,0.0012048193020746,0.2156626433134079,0.0,K,0,0.17108434438705444,0.2783132493495941,0.9072288870811462,0.8288542032241821
20K176,P.S. 176 Ovington,2024-25,1058,0.6228733658790588,0.0066162571310997,0.239130437374115,0.0066162571310997,0.0056710774078965,0.1190926283597946,0.0,K,0,0.14744801819324493,0.2674858272075653,0.8534971475601196,0.8037514090538025
20K179,P.S. 179 Kensington,2024-25,671,0.6572279930114746,0.0238450076431036,0.1892697513103485,0.0044709388166666,0.0089418776333332,0.1162444129586219,0.0,K,0,0.14456035196781158,0.5067064166069031,0.9388971924781799,0.8992071747779846
