DBN,School Name,Year,% Asian and Pacific Islander,% Black,% Hispanic,% Multi-Racial,% Native American,% White,% Missing Race/Ethnicity Data,Borough,kmeans_label
20K227,J.H.S. 227 Edward B. Shallow,2024-25,0.4671698212623596,0.008301886729896069,0.39094340801239014,0.006792452652007341,0.008301886729896069,0.1169811338186264,0.0015094339614734054,K,0
20K229,P.S. 229 Dyker,2024-25,0.5966010689735413,0.01610017940402031,0.19051878154277802,0.010733452625572681,0.0026833631563931704,0.1824686974287033,0.0008944543660618365,K,0
20K247,P.S. 247 Brooklyn,2024-25,0.5962815284729004,0.0013280212879180908,0.1593625545501709,0.007968127727508545,0.0026560425758361816,0.2324037253856659,0.0,K,0
20K259,J.H.S. 259 William McKinley,2024-25,0.5539488196372986,0.01001112349331379,0.2035595178604126,0.015572858974337578,0.0022246940061450005,0.21190211176872253,0.0027808677405118942,K,0
20K264,P.S. 264 Bay Ridge Elementary School For The Arts,2024-25,0.12532636523246765,0.023498695343732834,0.33942559361457825,0.03133159130811691,0.0,0.48041775822639465,0.0,K,4
20K310,The School For Future Leaders,2024-25,0.8385899662971497,0.005565862637013197,0.08905380219221115,0.011131725274026394,0.0,0.055658627301454544,0.0,K,0
20K331,The Detective WenJian Liu School of Civics and Ent,2024-25,0.29032257199287415,0.032258063554763794,0.6129032373428345,0.0,0.0,0.06451612710952759,0.0,K,2
20K407,"School of Technology, Arts, and Research",2024-25,0.1465517282485962,0.0,0.38793104887008667,0.0258620698004961,0.008620689623057842,0.43103447556495667,0.0,K,4
20K413,Joanne Seminara School of Law and Medicine,2024-25,0.14814814925193787,0.0,0.3333333432674408,0.0,0.0,0.5185185074806213,0.0,K,4
20K445,New Utrecht High School,2024-25,0.41220423579216003,0.019302615895867348,0.3592776954174042,0.0043586548417806625,0.003113324986770749,0.1914694905281067,0.010273972526192665,K,0
20K485,High School of Telecommunication Arts and Technolo,2024-25,0.20264682173728943,0.03639371320605278,0.5508685111999512,0.009098428301513195,0.004962779115885496,0.1811414361000061,0.014888337813317776,K,2
20K490,Fort Hamilton High School,2024-25,0.312100350856781,0.020905066281557083,0.3125922381877899,0.009099852293729782,0.0041810134425759315,0.3243974447250366,0.016724053770303726,K,4
20K503,P.S. 503: The School of Discovery,2024-25,0.14542190730571747,0.0,0.7594255208969116,0.00538599630817771,0.007181328721344471,0.08258527517318726,0.0,K,2
20K505,Franklin Delano Roosevelt High School,2024-25,0.37368112802505493,0.056271981447935104,0.39683470129966736,0.004689331632107496,0.005275498144328594,0.1567995250225067,0.00644783116877079,K,0
20K506,P.S. 506: The School of Journalism & Technology,2024-25,0.27761194109916687,0.0,0.6656716465950012,0.0029850746504962444,0.0029850746504962444,0.05074626952409744,0.0,K,2
20K609,Urban Assembly School for Leadership and Empowerme,2024-25,0.5130784511566162,0.05432595685124397,0.1911468803882599,0.014084506779909134,0.03018108569085598,0.19718310236930847,0.0,K,0
20K682,The Academy of Talented Scholars,2024-25,0.3220779299736023,0.015584415756165981,0.09610389918088913,0.015584415756165981,0.0,0.5480519533157349,0.002597402548417449,K,4
20K686,Brooklyn School of Inquiry,2024-25,0.38922154903411865,0.06187624856829643,0.05189620703458786,0.05588822439312935,0.0,0.4411177635192871,0.0,K,4
20K748,P.S. 748 Brooklyn School for Global Scholars,2024-25,0.42093023657798767,0.0,0.27674418687820435,0.0162790697067976,0.011627906933426857,0.27441859245300293,0.0,K,0
20K768,District 20 Pre-K Center,2024-25,0.35223641991615295,0.018370607867836952,0.35782748460769653,0.014376997016370296,0.005591054446995258,0.2507987320423126,0.000798722030594945,K,0
20K936,MS 936 Arts Off 3rd,2024-25,0.08371040970087051,0.006787330377846956,0.7126696705818176,0.018099548295140266,0.0022624435368925333,0.1764705926179886,0.0,K,2
20K939,Sunset School of Cultural Learning,2024-25,0.1338289976119995,0.011152416467666626,0.7509293556213379,0.01858736015856266,0.0,0.08550185710191727,0.0,K,2
20K971,"School of Math, Science, and Healthy Living",2024-25,0.25294119119644165,0.0,0.6294117569923401,0.0117647061124444,0.0,0.10588235408067703,0.0,K,2
21K090,P.S. 90 Edna Cohen School,2024-25,0.15120968222618103,0.21572580933570862,0.4193548262119293,0.01411290280520916,0.010080644860863686,0.1895161271095276,0.0,K,1
21K095,P.S. 095 The Gravesend,2024-25,0.34307360649108887,0.0476190485060215,0.33549782633781433,0.01515151560306549,0.008658008649945259,0.25,0.0,K,0
21K096,I.S. 096 Seth Low,2024-25,0.2523041367530823,0.05875575914978981,0.33640551567077637,0.004608294926583767,0.0023041474632918835,0.3444700539112091,0.0011520737316459417,K,4
21K097,P.S. 97 The Highlawn,2024-25,0.484375,0.01227678544819355,0.2299107164144516,0.015625,0.008928571827709675,0.2488839328289032,0.0,K,0
21K098,I.S. 98 Bay Academy,2024-25,0.35277777910232544,0.02361111156642437,0.09375,0.01597222313284874,0.004166666883975267,0.5027777552604675,0.0069444444961845875,K,4
21K099,P.S. 099 Isaac Asimov,2024-25,0.46315789222717285,0.03976608067750931,0.1859649121761322,0.00935672502964735,0.011695906519889832,0.2900584936141968,0.0,K,0
21K100,P.S. 100 The Coney Island School,2024-25,0.07020547986030579,0.02397260256111622,0.04109589010477066,0.010273972526192665,0.0034246575087308884,0.8510273694992065,0.0,K,4
21K101,P.S. 101 The Verrazano,2024-25,0.5559534430503845,0.008952551521360874,0.16293643414974213,0.009847806766629219,0.00805729627609253,0.25425246357917786,0.0,K,0
21K121,P.S. 121 Nelson A. Rockefeller,2024-25,0.24836601316928864,0.04575163498520851,0.3464052379131317,0.029411764815449715,0.009803921915590763,0.3202614486217499,0.0,K,4
21K128,P.S. 128 Bensonhurst,2024-25,0.2986425459384918,0.03393665328621864,0.22171945869922638,0.015837104991078377,0.011312217451632023,0.418552041053772,0.0,K,4
21K153,P.S. 153 Homecrest,2024-25,0.24266144633293152,0.025440312922000885,0.30136987566947937,0.015655577182769775,0.02152641862630844,0.39334636926651,0.0,K,4
21K177,P.S. 177 The Marlboro,2024-25,0.2890625,0.02120535634458065,0.2801339328289032,0.0078125,0.004464285913854837,0.3973214328289032,0.0,K,4
21K188,P.S. 188 Michael E. Berdy,2024-25,0.04721030220389366,0.5321888327598572,0.31759655475616455,0.008583690971136093,0.008583690971136093,0.08583690971136093,0.0,K,3
21K199,P.S. 199 Frederick Wachtel,2024-25,0.2153846174478531,0.07692307978868484,0.20192307233810425,0.026923077180981636,0.007692307699471712,0.4711538553237915,0.0,K,4
21K209,P.S. 209 Margaret Mead,2024-25,0.26657262444496155,0.023977432399988174,0.21015514433383942,0.009873060509562492,0.004231311846524477,0.48519042134284973,0.0,K,4
21K212,P.S. 212 Lady Deborah Moody,2024-25,0.25699299573898315,0.09265734255313873,0.4020979106426239,0.012237762100994587,0.00699300691485405,0.22902098298072815,0.0,K,4
21K215,P.S. 215 Morris H. Weiss,2024-25,0.299565851688385,0.014471779577434063,0.23589001595973969,0.008683067746460438,0.008683067746460438,0.43270623683929443,0.0,K,4
21K216,P.S. 216 Arturo Toscanini,2024-25,0.28551530838012695,0.04038997367024422,0.18941503763198853,0.005571030545979738,0.008356546051800251,0.470752090215683,0.0,K,4
21K225,P.S. K225 - The Eileen E. Zaglin,2024-25,0.17786186933517456,0.01892147585749626,0.24408704042434692,0.0066225165501236916,0.008514664135873318,0.5430463552474976,0.0009460737928748131,K,4
21K226,P.S. 226 Alfred De B. Mason,2024-25,0.28378379344940186,0.014639639295637608,0.3378378450870514,0.006756756920367479,0.011261261068284512,0.34572070837020874,0.0,K,4
21K228,I.S. 228 David A. Boody,2024-25,0.28608080744743347,0.018601667135953903,0.23284156620502472,0.01731879450380802,0.0032071841415017843,0.4419499635696411,0.0,K,4
21K238,P.S. 238 Anne Sullivan,2024-25,0.25952813029289246,0.0199637021869421,0.42649728059768677,0.009074410423636436,0.0018148820381611586,0.28312158584594727,0.0,K,4
21K239,Mark Twain I.S. 239 for the Gifted & Talented,2024-25,0.3813953399658203,0.0767441838979721,0.09534883499145508,0.058139536529779434,0.001550387591123581,0.3852713108062744,0.001550387591123581,K,4
21K253,P.S. 253,2024-25,0.32883816957473755,0.011410788632929325,0.2531120479106903,0.016597511246800423,0.006224066484719515,0.3838174343109131,0.0,K,4
21K281,I.S. 281 Joseph B Cavallaro,2024-25,0.4014962613582611,0.06483790278434753,0.27348294854164124,0.009975062683224678,0.004987531341612339,0.24522028863430023,0.0,K,0
21K288,P.S. 288 The Shirley Tanyhill,2024-25,0.009920635260641575,0.5595238208770752,0.3769841194152832,0.0019841270986944437,0.007936508394777775,0.0436507947742939,0.0,K,3
21K303,I.S. 303 Herbert S. Eisenberg,2024-25,0.18244802951812744,0.13163971900939941,0.24942263960838318,0.020785219967365265,0.006928406655788422,0.4064665138721466,0.0023094688076525927,K,4
21K329,P.S. 329 Surfside,2024-25,0.03146853297948837,0.5909090638160706,0.3076923191547394,0.017482517287135124,0.03146853297948837,0.02097902074456215,0.0,K,3
21K337,International High School at Lafayette,2024-25,0.15759311616420746,0.025787966325879097,0.5186246633529663,0.011461318470537663,0.0,0.2865329384803772,0.0,K,4
21K344,Rachel Carson High School for Coastal Studies,2024-25,0.1334405094385147,0.08520900458097458,0.18167202174663544,0.014469453133642673,0.003215434029698372,0.5594855546951294,0.022508038207888603,K,4
21K348,High School of Sports Management,2024-25,0.11855670064687729,0.1494845300912857,0.39175257086753845,0.010309278033673763,0.007731958758085966,0.32216495275497437,0.0,K,4
21K410,Abraham Lincoln High School,2024-25,0.16292639076709747,0.3447037637233734,0.3204667866230011,0.006283662281930447,0.013016157783567905,0.14317773282527924,0.009425493888556957,K,1
21K468,Kingsborough Early College School,2024-25,0.08321775496006012,0.21497920155525208,0.4188627004623413,0.02080443874001503,0.008321775123476982,0.25242719054222107,0.0013869625981897116,K,1
21K525,Edward R. Murrow High School,2024-25,0.2249283641576767,0.18939827382564545,0.23638968169689178,0.020630372688174248,0.006303724832832813,0.3031518757343292,0.019197707995772362,K,4
21K540,John Dewey High School,2024-25,0.2954751253128052,0.16018100082874298,0.270135760307312,0.008144796825945377,0.008144796825945377,0.24253393709659576,0.015384615398943424,K,4
21K559,Life Academy High School for Film and Music,2024-25,0.12820513546466827,0.06666667014360428,0.446153849363327,0.0051282052882015705,0.0051282052882015705,0.34871795773506165,0.0,K,4
21K572,Leaders High School,2024-25,0.1770833283662796,0.0859375,0.4479166567325592,0.015625,0.0078125,0.2369791716337204,0.02864583395421505,K,4
21K620,William E. Grady Career and Technical Education Hi,2024-25,0.07919254899024963,0.2981366515159607,0.3121117949485779,0.004658385179936886,0.012422360479831696,0.28105589747428894,0.012422360479831696,K,4
21K690,Brooklyn Studio Secondary School,2024-25,0.1657334864139557,0.030235162004828453,0.3941769301891327,0.010078387334942818,0.0033594626002013683,0.396416574716568,0.0,K,4
21K728,Liberation Diploma Plus,2024-25,0.031111111864447594,0.3199999928474426,0.47111111879348755,0.0,0.004444444552063942,0.1733333319425583,0.0,K,1
21K840,Brooklyn's Daily Discovery Pre-K Center,2024-25,0.2633333206176758,0.06333333253860474,0.3100000023841858,0.009999999776482582,0.0,0.35333332419395447,0.0,K,4
22K014,J.H.S. 014 Shell Bank,2024-25,0.15432098507881165,0.25102880597114563,0.22016461193561554,0.004115226212888956,0.012345679104328156,0.3539094626903534,0.004115226212888956,K,4
22K052,P.S. 052 Sheepshead Bay,2024-25,0.19602273404598236,0.09517045319080353,0.15767045319080353,0.01278409082442522,0.007102272938936949,0.53125,0.0,K,4
22K078,J.H.S. 078 Roy H. Mann,2024-25,0.10510510206222534,0.4924924969673157,0.18018017709255219,0.019519519060850143,0.0045045046135783195,0.18918919563293457,0.009009009227156639,K,3
22K109,P.S. 109,2024-25,0.032702237367630005,0.6781411170959473,0.251290887594223,0.017211703583598137,0.005163511261343956,0.015490533784031868,0.0,K,3
22K119,P.S. 119 Amersfort,2024-25,0.2807881832122803,0.45073890686035156,0.17980295419692993,0.019704433158040047,0.017241379246115685,0.04679802805185318,0.004926108289510012,K,3
22K134,P.S. K134,2024-25,0.445328027009964,0.033797215670347214,0.07952286303043365,0.025844929739832878,0.011928429827094078,0.403578519821167,0.0,K,4
22K139,P.S. 139 Alexine A. Fenty,2024-25,0.1312849223613739,0.18994413316249847,0.37709498405456543,0.07960893958806992,0.012569832615554333,0.20949721336364746,0.0,K,4
22K152,School of Science & Technology,2024-25,0.09340659528970718,0.44505494832992554,0.3131868243217468,0.03663003817200661,0.016483517363667488,0.095238097012043,0.0,K,3
22K193,P.S. 193 Gil Hodges,2024-25,0.21544715762138367,0.25,0.19105690717697144,0.03252032399177551,0.022357722744345665,0.28658536076545715,0.0020325202494859695,K,4
22K194,P.S. 194 Raoul Wallenberg,2024-25,0.17382413148880005,0.3537832200527191,0.31492841243743896,0.022494887933135033,0.008179958909749985,0.12678936123847961,0.0,K,1
22K195,P.S. 195 Manhattan Beach,2024-25,0.058974359184503555,0.012820512987673283,0.025641025975346565,0.012820512987673283,0.0,0.8897435665130615,0.0,K,4
22K197,P.S. 197 - The Kings Highway Academy,2024-25,0.25740739703178406,0.0555555559694767,0.10648148506879807,0.020370369777083397,0.0027777778450399637,0.5564814805984497,0.0009259259095415473,K,4
22K198,P.S. 198 Brooklyn,2024-25,0.042042043060064316,0.7507507801055908,0.17717717587947845,0.009009009227156639,0.006006006151437759,0.015015015378594398,0.0,K,3
22K203,P.S. 203 Floyd Bennett School,2024-25,0.12180746346712112,0.6306483149528503,0.1453831046819687,0.013752455823123455,0.013752455823123455,0.07465618848800659,0.0,K,3
22K206,P.S. 206 Joseph F Lamb,2024-25,0.41611623764038086,0.01387054193764925,0.0997357964515686,0.019154557958245277,0.0046235136687755585,0.4458388388156891,0.0006605020025745034,K,4
22K207,P.S. 207 Elizabeth G. Leary,2024-25,0.246516615152359,0.2593783438205719,0.20685958862304688,0.031082529574632645,0.009646302089095116,0.246516615152359,0.0,K,4
22K217,P.S. 217 Colonel David Marcus School,2024-25,0.5422222018241882,0.05666666850447655,0.17666666209697723,0.009999999776482582,0.018888888880610466,0.19555555284023285,0.0,K,0
22K222,P.S. 222 Katherine R. Snyder,2024-25,0.3597733676433563,0.14022663235664368,0.17847025394439697,0.029745042324066162,0.007082153111696243,0.28328612446784973,0.00141643057577312,K,4
22K234,J.H.S. 234 Arthur W. Cunningham,2024-25,0.2641770541667938,0.06984785944223404,0.15352697670459747,0.014522821642458439,0.01244813296943903,0.47164592146873474,0.01383125875145197,K,4
22K236,P.S. 236 Mill Basin,2024-25,0.1807628571987152,0.1807628571987152,0.12769486010074615,0.02985074557363987,0.0,0.4809286892414093,0.0,K,4
22K240,Andries Hudde,2024-25,0.13098236918449402,0.491183876991272,0.254408061504364,0.012594458647072315,0.020151132717728615,0.09068010002374649,0.0,K,3
22K245,P.S. 245,2024-25,0.017621144652366638,0.43171805143356323,0.4757709205150604,0.0,0.035242289304733276,0.039647575467824936,0.0,K,1
22K251,P.S. 251 Paerdegat,2024-25,0.04719763994216919,0.6784660816192627,0.14749263226985931,0.017699114978313446,0.08849557489156723,0.02064896747469902,0.0,K,3
22K254,P.S. 254 Dag Hammarskjold,2024-25,0.22727273404598236,0.01652892492711544,0.09228650480508804,0.026170799508690834,0.006887052208185196,0.6294766068458557,0.001377410488203168,K,4
22K255,P.S. 255 Barbara Reing School,2024-25,0.295930951833725,0.02712700329720974,0.10604192316532135,0.012330456636846066,0.007398273795843124,0.5511714220046997,0.0,K,4
22K277,P.S. 277 Gerritsen Beach,2024-25,0.267123281955719,0.030821917578577995,0.1780821979045868,0.013698630034923553,0.0,0.5102739930152893,0.0,K,4
22K278,J.H.S. 278 Marine Park,2024-25,0.20441347360610962,0.3077816367149353,0.2415795624256134,0.029036004096269608,0.009291521273553371,0.19976770877838135,0.008130080997943878,K,4
22K312,P.S. 312 Bergen Beach,2024-25,0.12878787517547607,0.33030304312705994,0.18939393758773804,0.022727273404598236,0.010606060735881329,0.3181818127632141,0.0,K,4
22K315,P.S. K315,2024-25,0.13513512909412384,0.40180179476737976,0.32252252101898193,0.04144144058227539,0.010810811072587967,0.08648648858070374,0.0018018018454313278,K,1
22K326,P.S. 326,2024-25,0.16410256922245026,0.6256410479545593,0.07179487496614456,0.03076923079788685,0.08717948943376541,0.015384615398943424,0.0051282052882015705,K,3
22K361,P.S. 361 East Flatbush Early Childhood School,2024-25,0.059278350323438644,0.6623711585998535,0.22938144207000732,0.012886597774922848,0.010309278033673763,0.025773195549845695,0.0,K,3
22K381,I. S. 381,2024-25,0.07770270109176636,0.5304054021835327,0.3074324429035187,0.013513513840734959,0.013513513840734959,0.05067567527294159,0.006756756920367479,K,3
22K405,Midwood High School,2024-25,0.4390444755554199,0.20126304030418396,0.13618890941143036,0.013728720135986805,0.007688083685934544,0.19247666001319885,0.009610104374587536,K,0
22K425,James Madison High School,2024-25,0.1992509365081787,0.0956304594874382,0.16154806315898895,0.013233458623290062,0.003995006438344717,0.5263420939445496,0.0,K,4
22K535,Leon M. Goldstein High School for the Sciences,2024-25,0.24029381573200226,0.21825812757015228,0.13221405446529388,0.018887722864747047,0.008394543081521988,0.37250787019729614,0.009443861432373524,K,4
22K555,Brooklyn College Academy,2024-25,0.06929133832454681,0.730708658695221,0.11811023950576782,0.012598425149917603,0.012598425149917603,0.04409448802471161,0.012598425149917603,K,3
22K611,Origins High School,2024-25,0.19374999403953552,0.22499999403953552,0.13958333432674408,0.0062500000931322575,0.012500000186264515,0.40833333134651184,0.014583333395421505,K,4
22K630,Professional Pathways High School,2024-25,0.10215053707361221,0.24731183052062988,0.42473119497299194,0.0,0.005376344081014395,0.22043010592460632,0.0,K,1
22K853,The Joan Snow Pre-K Center,2024-25,0.3674033284187317,0.3038673996925354,0.1519336998462677,0.005524862091988325,0.019337017089128494,0.1519336998462677,0.0,K,0
22K889,P.S. 889,2024-25,0.0973871722817421,0.22565320134162903,0.25653207302093506,0.059382423758506775,0.009501188062131405,0.35154393315315247,0.0,K,4
22K890,M.S. 890,2024-25,0.1726190447807312,0.2886904776096344,0.3571428656578064,0.02678571455180645,0.0029761905316263437,0.1488095223903656,0.0029761905316263437,K,1
23K041,P.S. 041 Francis White,2024-25,0.02500000037252903,0.668749988079071,0.28125,0.0062500000931322575,0.012500000186264515,0.0,0.0062500000931322575,K,3
23K137,P.S. 137 Rachel Jean Mitchell,2024-25,0.006756756920367479,0.587837815284729,0.27702704071998596,0.06081081181764603,0.006756756920367479,0.06081081181764603,0.0,K,3
23K150,P.S. 150 Christopher,2024-25,0.010309278033673763,0.5876288414001465,0.39175257086753845,0.010309278033673763,0.0,0.0,0.0,K,3
23K155,P.S./ I.S. 155 Nicholas Herkimer,2024-25,0.01666666753590107,0.3233333230018616,0.6233333349227905,0.0033333334140479565,0.02666666731238365,0.006666666828095913,0.0,K,1
23K156,P.S. 156 Waverly,2024-25,0.016706444323062897,0.656324565410614,0.28639617562294006,0.01193317398428917,0.01193317398428917,0.016706444323062897,0.0,K,3
23K165,P.S. 165 Ida Posner,2024-25,0.004761904943734407,0.8095238208770752,0.1190476194024086,0.009523809887468815,0.014285714365541935,0.04285714402794838,0.0,K,3
23K178,P.S. 178 Saint Clair Mckelway,2024-25,0.00937500037252903,0.606249988079071,0.328125,0.00937500037252903,0.01875000074505806,0.02812499925494194,0.0,K,3
23K184,P.S. 184 Newport,2024-25,0.004975124262273312,0.6691542267799377,0.3034825921058655,0.007462686393409967,0.007462686393409967,0.007462686393409967,0.0,K,3
23K284,"The Gregory Jocko Jackson School of Sports, Art, a",2024-25,0.0,0.6064814925193787,0.35648149251937866,0.009259259328246117,0.0,0.02777777798473835,0.0,K,3
23K298,P.S. 298 Dr. Betty Shabazz,2024-25,0.00566572230309248,0.6118980050086975,0.3767705261707306,0.0,0.00283286115154624,0.00283286115154624,0.0,K,3
23K323,P.S./I.S. 323,2024-25,0.010033444501459599,0.6989966630935669,0.27424749732017517,0.010033444501459599,0.0033444815780967474,0.0033444815780967474,0.0,K,3
23K327,P.S. 327 Dr. Rose B. English,2024-25,0.02092050202190876,0.6150627732276917,0.28870293498039246,0.0041841003112494946,0.0460251048207283,0.025104602798819542,0.0,K,3
23K363,Brownsville Collaborative Middle School,2024-25,0.0036900369450449944,0.5719557404518127,0.40590405464172363,0.011070110835134983,0.0,0.007380073890089989,0.0,K,3
23K392,I.S. 392,2024-25,0.02120141312479973,0.7703180313110352,0.1837455779314041,0.007067137863487005,0.010600706562399864,0.007067137863487005,0.0,K,3
23K401,Christopher Avenue Community School,2024-25,0.006410256493836641,0.4423076808452606,0.4839743673801422,0.009615384973585606,0.012820512987673283,0.044871795922517776,0.0,K,1
23K446,Riverdale Avenue Community School,2024-25,0.039867110550403595,0.6810631155967712,0.23920266330242157,0.019933555275201797,0.0,0.019933555275201797,0.0,K,3
23K493,Brooklyn Collegiate: A College Board School,2024-25,0.0019417476141825318,0.7126213312149048,0.20388349890708923,0.0019417476141825318,0.009708737954497337,0.009708737954497337,0.06019417569041252,K,3
23K514,Frederick Douglass Academy VII High School,2024-25,0.00671140942722559,0.7114093899726868,0.2651006579399109,0.0,0.00671140942722559,0.0,0.010067113675177097,K,3
23K518,Kappa V (Knowledge and Power Preparatory Academy),2024-25,0.0,0.7244898080825806,0.2142857164144516,0.0,0.020408162847161293,0.040816325694322586,0.0,K,3
23K522,Mott Hall IV,2024-25,0.018018018454313278,0.6036036014556885,0.3243243098258972,0.018018018454313278,0.018018018454313278,0.018018018454313278,0.0,K,3
23K599,Brooklyn Landmark Elementary School,2024-25,0.021164020523428917,0.6349206566810608,0.28835979104042053,0.03703703731298447,0.0026455025654286146,0.01587301678955555,0.0,K,3
23K643,Brooklyn Democracy Academy,2024-25,0.010989011265337467,0.6483516693115234,0.2857142984867096,0.0,0.03846153989434242,0.016483517363667488,0.0,K,3
23K644,Eagle Academy for Young Men II,2024-25,0.004497751127928495,0.8230884671211243,0.11694152653217316,0.00599700165912509,0.016491753980517387,0.007496251724660397,0.025487257167696953,K,3
23K647,Metropolitan Diploma Plus High School,2024-25,0.0357142873108387,0.7083333134651184,0.2142857164144516,0.0,0.02380952425301075,0.01785714365541935,0.0,K,3
23K664,Brooklyn Environmental Exploration School (BEES),2024-25,0.019999999552965164,0.6800000071525574,0.273333340883255,0.006666666828095913,0.019999999552965164,0.0,0.0,K,3
23K668,Riverdale Avenue Middle School,2024-25,0.009803921915590763,0.6470588445663452,0.28431373834609985,0.0,0.009803921915590763,0.04901960864663124,0.0,K,3
23K671,Mott Hall Bridges Academy,2024-25,0.0,0.6318408250808716,0.3333333432674408,0.009950248524546623,0.019900497049093246,0.004975124262273312,0.0,K,3
23K697,Teachers Preparatory High School,2024-25,0.02747252769768238,0.5164835453033447,0.37362638115882874,0.016483517363667488,0.010989011265337467,0.016483517363667488,0.03846153989434242,K,3
24Q005,I.S. 5 - The Walter Crowley Intermediate School,2024-25,0.4004995822906494,0.01165695209056139,0.5636969208717346,0.0041631972417235374,0.0041631972417235374,0.01498751062899828,0.0008326394599862397,Q,0
24Q007,P.S. 007 Louis F. Simeone,2024-25,0.5796124935150146,0.010109519585967064,0.3513058125972748,0.009267060086131096,0.01937657967209816,0.03032855875790119,0.0,Q,0
24Q012,P.S. 012 James B. Colgate,2024-25,0.5392857193946838,0.0059523810632526875,0.39047619700431824,0.014285714365541935,0.02142857201397419,0.02857142873108387,0.0,Q,0
24Q013,P.S. 013 Clement C. Moore,2024-25,0.2490842491388321,0.07814408093690872,0.6263736486434937,0.0024420025292783976,0.004884005058556795,0.037851039320230484,0.0012210012646391988,Q,2
24Q014,P.S. 014 Fairview,2024-25,0.021148037165403366,0.008056394755840302,0.9415911436080933,0.003021148033440113,0.011077542789280415,0.015105740167200565,0.0,Q,2
24Q016,P.S. Q016 The Nancy DeBenedittis School,2024-25,0.0064239827916026115,0.004282655194401741,0.9743040800094604,0.0,0.0032119913958013058,0.011777302250266075,0.0,Q,2
24Q019,P.S. 019 Marino Jeantet,2024-25,0.013981358148157597,0.0,0.9653794765472412,0.0,0.008655126206576824,0.01131824217736721,0.0006657789344899356,Q,2
24Q028,P.S. 28 - The Thomas Emanuel Early Childhood Cente,2024-25,0.022727273404598236,0.0037878789007663727,0.935606062412262,0.0,0.011363636702299118,0.02651515230536461,0.0,Q,2
24Q049,P.S. 049 Dorothy Bonawit Kole,2024-25,0.24653060734272003,0.004081632476300001,0.3053061366081238,0.026122448965907097,0.0024489795323461294,0.4155102074146271,0.0,Q,4
24Q058,P.S. 58 - The School of Heroes,2024-25,0.36303192377090454,0.009308510459959507,0.47340425848960876,0.010638297535479069,0.009308510459959507,0.13430851697921753,0.0,Q,0
24Q061,I.S. 061 Leonardo Da Vinci,2024-25,0.03581395372748375,0.015348836779594421,0.9376744031906128,0.0009302325779572129,0.0023255813866853714,0.007906977087259293,0.0,Q,2
24Q068,P.S. 068 Cambridge,2024-25,0.023758098483085632,0.028077753260731697,0.8293736577033997,0.02591792680323124,0.008639308623969555,0.08423326164484024,0.0,Q,2
24Q071,P.S. 071 Forest,2024-25,0.06526315957307816,0.008421052247285843,0.6568421125411987,0.0063157896511256695,0.0021052630618214607,0.2610526382923126,0.0,Q,2
24Q073,I.S. 73 - The Frank Sansivieri Intermediate School,2024-25,0.2955261468887329,0.01071203500032425,0.5803402662277222,0.007561436854302883,0.0031505986116826534,0.10207939147949219,0.0006301196990534663,Q,2
24Q077,Joseph F. Quinn Intermediate School 77,2024-25,0.045614033937454224,0.021052632480859756,0.8877192735671997,0.001754386001266539,0.005263158120214939,0.038596492260694504,0.0,Q,2
24Q081,P.S. 81Q Jean Paul Richter,2024-25,0.02870090678334236,0.015105740167200565,0.8897280693054199,0.00453172205016017,0.003021148033440113,0.05891238525509834,0.0,Q,2
24Q087,P.S./I.S. 087 Middle Village,2024-25,0.1119266077876091,0.0073394495993852615,0.5963302850723267,0.014678899198770523,0.00917431153357029,0.26055046916007996,0.0,Q,2
24Q088,P.S. 088 Seneca,2024-25,0.07780979573726654,0.01296829991042614,0.6325648427009583,0.020172910764813423,0.004322766792029142,0.2521613836288452,0.0,Q,2
24Q089,P.S. 89Q: The Jose Peralta School of Dreamers,2024-25,0.1879194676876068,0.004793863743543625,0.7833173274993896,0.004793863743543625,0.003835091134533286,0.015340364538133144,0.0,Q,2
24Q091,P.S. 091 Richard Arkwright,2024-25,0.04878048598766327,0.028241334483027458,0.5712451934814453,0.00256739417091012,0.01540436502546072,0.3337612450122833,0.0,Q,4
24Q093,I.S. 093 Ridgewood,2024-25,0.05447071045637131,0.01849948614835739,0.7780061960220337,0.004110997077077627,0.009249743074178696,0.13566289842128754,0.0,Q,2
24Q102,P.S. 102 Bayview,2024-25,0.6143497824668884,0.029596412554383278,0.3121076226234436,0.018834080547094345,0.0044843051582574844,0.02062780223786831,0.0,Q,0
24Q110,P.S. 110,2024-25,0.03965303674340248,0.002478314796462655,0.9368029832839966,0.0,0.00495662959292531,0.01610904559493065,0.0,Q,2
24Q113,P.S./I.S. 113 Anthony J. Pranzo,2024-25,0.12823833525180817,0.020725388079881668,0.4300518035888672,0.022020725533366203,0.005181347019970417,0.393782377243042,0.0,Q,4
24Q119,P.S./I.S. 119 The Glendale,2024-25,0.30000001192092896,0.018852459266781807,0.3303278684616089,0.026229508221149445,0.006557377055287361,0.31803280115127563,0.0,Q,4
24Q125,I.S. 125 Thom J. McCann Woodside,2024-25,0.2729323208332062,0.019548872485756874,0.6541353464126587,0.005263158120214939,0.007518797181546688,0.039849624037742615,0.0007518797065131366,Q,2
24Q128,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elemen",2024-25,0.08544303476810455,0.02373417653143406,0.2848101258277893,0.0284810122102499,0.006329114083200693,0.5712025165557861,0.0,Q,4
